id,bookTitle,page,bookID,bookType,anchorText,itemType,date,author,language
10,Confessions,216,https://derridas-margins.princeton.edu/titles/188/,Book,"Dans le livre XII des *Confessions*, au moment oí_ Œ‚Œæil faut dire toutŒæŒé, la Œ‚Œædouble raisonŒæŒé de certaines Œ‚ŒærésolutionsŒæŒé nous est confiéeŒæ:ŒæŒ‚ŒæIl faut dire toutŒæ: je n'ai dissimulé ni les vices de ma pauvre Maman ni les miensŒæ; je ne dois pas faire plus de
grí¢ce à Thérèse, et quelque plaisir que je prenne à rendre honneur à une personne qui m'est chère, je ne veux pas non plus déguiser ses torts si tant est míÈme qu'un changement involontaire dans les affections du cÅñur soit un vrai tort. Depuis longtemps je m'apercevais de l'attiédissement du sien... Je retombai dans le míÈme inconvénient dont j'avais senti l'effet auprès de Maman, et cet effet fut le míÈme auprès de ThérèseŒæ: n'allons pas chercher des perfections hors de la natureŒæ; il serait le míÈme auprès de quelque femme que ce fíét... Ma situation, cependant, était alors la míÈme, etŒæpire encore par l'animosité de mes ennemis, qui ne cherchaient qu'à me prendre en faute. Je craignis la récidive, et n'en voulant pas courir le risque j'aimais mieux me condamner à l'abstinence que d'exposer Thérèse à se voir derechef dans le míÈme cas. J'avais d'ailleurs remarqué que l'habitation des femmes empirait sensiblement mon état. Cette double raison m'avait fait former des résolutions que j'avais quelquefois assez mal tenuesŒæ; mais dans lesquelles je persistais avec plus de constance depuis trois ou quatre ansŒæŒé (p. 595).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,214,https://derridas-margins.princeton.edu/titles/188/,Book,"Et de celle dans laquelle nous découpons ces lignesŒæ:ŒæŒ‚ŒæCar lire en mangeant fut toujours ma fantaisie au défaut d'un tíÈte-à-tíÈte. C'est le supplément de la société qui me manque. Je dévore alternativement une page et un morceau, c'est comme si
mon livre dí¬nait avec moiŒæŒé (p. 269).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,139,https://derridas-margins.princeton.edu/titles/188/,Book,J'étais comme si j'avais commis un inceste.,NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,290,https://derridas-margins.princeton.edu/titles/188/,Book,L'égarement du cÅñur qui le conduit à persécuter Rousseau ne peut devenir erreur théorique qu'en l'assourdissant à l'í¢me de la musiqueŒæ: la mélodie et non l'harmonieŒæ;,NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,214,https://derridas-margins.princeton.edu/titles/188/,Book,"L'intention et la lettre de ce passage sont à rapprocher d'une autre page des *Confessions* (p. 444. Cf. aussi la note des
éditeurs).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,214,https://derridas-margins.princeton.edu/titles/188/,Book,"L'intention et la lettre de ce passage sont à rapprocher d'une autre page des *Confessions* (p. 444. Cf. aussi la note des
éditeurs).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,380,https://derridas-margins.princeton.edu/titles/188/,Book,"La grande affaire des *Confessions*, n'était-ce pas aussi de Œ‚Œæjouir derechef quand je veux.ŒæŒé (p. 585)Œæ?",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,263,https://derridas-margins.princeton.edu/titles/188/,Book,Malesherbes lui avait conseillé de publier *l'Essai* à part.,NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,248,https://derridas-margins.princeton.edu/titles/188/,Book,"Novalis avait peut-íÈtre vu plus profondément et au-delà de ce que Rousseau appelle lui-míÈme, au début des *Confessions* (p. 12), son Œ‚Œæcaractère efféminéŒæŒéŒæ:ŒæŒ‚ŒæLes *philosophèmes* de Rousseau sont absolument parlant une philosophie féminine ou une théorie de la féminitéŒæŒé. *Encyclopédie*, tr. M. de Gandillac (éd. de Minuit, p. 361).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,214,https://derridas-margins.princeton.edu/titles/188/,Book,"On connaí¬t la suite du paragraphe qui se clíÇt ainsiŒæ:ŒæŒ‚ŒæIl me suffit, quant à présent, d'avoir marqué l'origine et la première cause d'un penchant qui a modifié toutes mes passions, et qui, les contenant par elles-míÈmes, m'a toujours rendu paresseux à faire, par trop d'ardeur à désirerŒæŒé (p. 41).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,214,https://derridas-margins.princeton.edu/titles/188/,Book,"Or pour nous expliquer son Œ‚Œædégoíét pour les filles publiquesŒæŒé, Rousseau nous dit qu'à Venise, à trente et un ans, le Œ‚Œæpenchant qui a modifié toutes [ses] passionsŒæŒé (*Confessions*, p. 41) n'a pas disparuŒæ:ŒæŒ‚ŒæJe n'avais pas perdu la funeste habitude de donner le change à mes besoinsŒæŒé (p. 316).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,215,https://derridas-margins.princeton.edu/titles/188/,Book,"Or pour nous expliquer son Œ‚Œædégoíét pour les filles publiquesŒæŒé, Rousseau nous dit qu'à Venise, à trente et un ans, le Œ‚Œæpenchant qui a modifié toutes [ses] passionsŒæŒé (*Confessions*, p. 41) n'a pas disparuŒæ:ŒæŒ‚ŒæJe n'avais pas perdu la funeste habitude de donner le change à mes besoinsŒæŒé (p. 316).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,218,https://derridas-margins.princeton.edu/titles/188/,Book,"Starobinski (*La transparence et l'obstacle*, p. 221) et les éditeurs des *Confessions* (p. 332, note 1) rapprochent justement l'usage du mot supplément de celui qui en est fait p. 109 (Œ‚Œæsupplément dangereuxŒæŒé).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,207,https://derridas-margins.princeton.edu/titles/188/,Book,"Supplément dangereux. Ce sont des mots dont Rousseau se sert lui-míÈme dans les *Confessions*. Il le fait dans un contexte qui n'est différent qu'en apparence, et pour expliquer, précisément, Œ‚Œæun état presque inconcevable à la raisonŒæŒéŒæ:ŒæŒ‚ŒæEn un mot, de moi à l'amant le plus passionné, il n'y avait qu'une différence unique, mais essentielle, et qui rend mon état presque inconcevable à la raisonŒæŒé (*Pléiade*, I, p. 108).",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,197,https://derridas-margins.princeton.edu/titles/188/,Book,"Tous les papiers que j'avais rassemblés pour suppléer à ma mémoire et me guider dans cette entreprise, passés en d'autres
mains, ne rentreront plus dans les miennes.",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,295,https://derridas-margins.princeton.edu/titles/188/,Book,"Un peu plus haut, le passage suivant, qui nous paraí¬t, pour plusieurs raisons, devoir íÈtre ici reluŒæ:ŒæŒ‚ŒæLe métier ne me déplaisait pas en lui-míÈmeŒæ; j'avais un goíét vif pour le dessinŒæ; le jeu du burin m'amusait assez, et comme le talent du graveur pour l'horlogerie est très borné, j'avais l'espoir d en atteindre la perfection. J'y serais parvenu peut-íÈtre si la brutalité de mon maí¬tre et la gíÈne excessive ne m'avaient rebuté du travail. Je lui dérobais mon temps, pour l'employer en occupations du míÈme genre, mais qui avaient pour moi l'attrait de la liberté. Je gravais des espèces de médailles pour nous servir à moi et à mes camarades d'ordre de chevalerie. Mon maí¬tre me surprit à ce travail de contrebande, et me roua de coups, disant que je m'exerí_ais à faire de la fausse monnaie, parce que nos médailles avaient les armes de la République. Je puis bien jurer que je n'avais nulle idée de la fausse monnaie, et très peu de la véritable. Je savais mieux comment se faisaient les As romains que nos pièces de trois sous.ŒæŒé",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,213,https://derridas-margins.princeton.edu/titles/188/,Book,"Un peu plus tard, un peu plus bas dans le texte des *Confessions* (livre IV), Œ‚Œæune petite anecdote assez difficile à direŒæŒé nous est racontée. La rencontre d'un homme Œ‚Œæsujet au míÈme viceŒæŒé. Jean-Jacques s'enfuit terrifié, Œ‚Œæaussi tremblantŒæŒé que s'il venait de Œ‚Œæcommettre un crimeŒæŒé. Œ‚ŒæCe souvenir m'en guérit pour longtempsŒæŒé.",NA,1782,"Rousseau, Jean-Jacques",fr
10,Confessions,217,https://derridas-margins.princeton.edu/titles/188/,Book,"Voir aussi les *Confessions* (p. 109, note des éditeurs).",NA,1782,"Rousseau, Jean-Jacques",fr
11,Considérations sur le Gouvernement de Pologne,402,https://derridas-margins.princeton.edu/titles/190/,Book Section,"C'est pourquoi Rousseau admet la nécessité des représentants tout en la déplorant. Voir les *Considérations sur le Gouvernement de Pologne*Œæ: il y propose un renouvellement très rapide des représentants pour rendre leur Œ‚Œæséduction plus coíéteuse et plus difficileŒæŒé, ce qui est à rapprocher de la règle formulée par le *Contrat*, selon laquelle Œ‚Œæle Souverain doit se montrer fréquemmentŒæŒé (p. 426)Œæ; cf. aussi Derathé, *Rousseau et la science politique de son temps* (p. 277 sq).",bookSection,1771,"Rousseau, Jean-Jacques",fr
11,Considérations sur le Gouvernement de Pologne,405,https://derridas-margins.princeton.edu/titles/190/,Book Section,"et dans les *Considérations sur le gouvernement de Pologne*Œæ: Œ‚ŒæAu fond l'argent n'est pas la richesse, il n'en est que le signeŒæ; ce n'est pas le signe qu'il faut multiplier, mais la chose représentée.ŒæŒé (p. 1008).",bookSection,1771,"Rousseau, Jean-Jacques",fr
12,Cours de linguistique générale,75,https://derridas-margins.princeton.edu/titles/100/,Book,"Œ‚ La phonologie, elle äóñ il faut le répéter äóñ n'en est [de la science de la langue] qu'une discipline auxiliaire et ne relève que de la parole Œé (p. 56).",book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,72,https://derridas-margins.princeton.edu/titles/100/,Book,"Œ‚ On peut donc dire, écrit Saussure, que les signes entièrement arbitraires réalisent mieux que les autres l'idéal du procès sémiologiqueŒæ; c'est pourquoi la langue, le plus complexe et le plus répandu des systèmes d'expression, est aussi le plus caractéristique de tousŒæ; en ce sens la linguistique peut devenir le *patron général de toute sémiologie*, bien que la langue ne soit qu'un système particulierŒæŒé (p. 101. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,74,https://derridas-margins.princeton.edu/titles/100/,Book,Œ‚Œæ*Arbitraire et différentiel* sont deux qualités corrélativesŒæŒé (p. 163).,book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,50,https://derridas-margins.princeton.edu/titles/100/,Book,"Œ‚ŒæBien que l'écriture soit en elle-míÈme étrangère au système interne, il est impossible de faire abstraction d'un procédé par lequel la langue est sans cesse figuréeŒæ; il est nécessaire d'en connaí¬tre l'utilité, les défauts et les dangersŒæŒé (p. 44).",book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,58,https://derridas-margins.princeton.edu/titles/100/,Book,Œ‚ŒæC'est au psychologue à déterminer la place exacte de la sémiologieŒæŒé (p. 33).,book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,75,https://derridas-margins.princeton.edu/titles/100/,Book,Œ‚ŒæCe qu'il y a d'idée ou de matière phonique dans un signe importe moins que ce qu'il y a autour de lui dans les autres signesŒæŒé (p. 166).,book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,73,https://derridas-margins.princeton.edu/titles/100/,Book,"Œ‚ŒæComme on constate un état de choses identique dans cet autre système de signes qu'est l'écriture, nous le prendrons comme terme de comparaison pour éclairer toute cette question. En fait :
1) Les signes de l'écriture sont arbitrairesŒæ; aucun rapport, par exemple, entre la lettre *t* et le son qu'elle désigneŒæ;
2) la valeur des lettres est purement négative et différentielleŒæ; ainsi une míÈme personne peut écrire *t* avec des variantes telle que: [äó_]. La seule chose essentielle est que ce signe ne se confonde pas sous sa plume avec celui de *l*, de *d*, etc.Œæ;
3) les valeurs de l'écriture n'agissent que par leur opposition réciproque au sein d'un système défini, composé d'un nombre déterminé de lettres. Ce caractère, sans íÈtre identique au second, est étroitement lié avec lui, parce que tous deux dépendent du premier. Le signe graphique étant arbitraire, sa forme importe peu, ou plutíÇt n'a d'importance que dans les limites imposées par le systèmeŒæ;
4) le moyen de production du signe est totalement indifférent, car il n'intéresse pas le système (cela découle aussi du premier caractère). Que j'écrive les lettres en blanc ou en noir, en creux ou en relief, avec une plume ou un ciseau, cela est sans importance pour leur significationŒæŒé (165-166).",book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,73,https://derridas-margins.princeton.edu/titles/100/,Book,"Œ‚ŒæComme on constate un état de choses identique dans cet autre système de signes qu'est l'écriture, nous le prendrons comme terme de comparaison pour éclairer toute cette questionŒæŒé (p. 165).",book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,52,https://derridas-margins.princeton.edu/titles/100/,Book,"Œ‚ŒæD'abord l'image graphique des mots nous frappe comme un objet permanent et solide, plus propre que le son à constituer l'unité de la langue à travers le temps. Ce lien a beau íÈtre *superficiel* et créer une unité purement *factice* ; il est beaucoup plus *facile* à saisir que le lien *naturel*, le seul véritable, celui du sonŒæŒé (p. 46. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr
12,Cours de linguistique générale,60,https://derridas-margins.princeton.edu/titles/100/,Book,"Œ‚ŒæDarmesteter prévoit le jour oí_ l'on prononcera míÈme les deux lettres finales de *vingt*, véritable *monstruosité* orthographique. Ces *déformations* phoniques appartiennent bien à la langue, seulement elles *ne résultent pas de son jeu naturel*Œæ; elles sont dues à un facteur qui lui est *étranger*. La linguistique doit les mettre en observation dans un *compartiment spécial*Œæ: ce sont des cas *tératologiques*ŒæŒé (p. 54. Nous soulignons).",book,1960,"Saussure, Ferdinand de",fr
